,_id,call_id_hash,service,priority,priority_desc,call_quarter,call_year,description_short,city_code,city_name,geoid,census_block_group_center__x,census_block_group_center__y
536666,536667,41575D541B3C758ED1BD710330F150,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,SHP,SHARPSBURG,420034240002.0,-79.9203352279363,40.4919149755977
536700,536701,415E91D58D669F4FD2931DC2AC5C91,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q4,2018.0,ASSAULT,PGH,PITTSBURGH,420031115004.0,-79.9188355225551,40.4612616880712
536709,536710,41640859905F1D040E2336B186E6D4,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,PGH,PITTSBURGH,420032814001.0,-80.0569315236601,40.4496389538746
536860,536861,80132EE1BB797732D4BCF48FB1E6F3,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,PGH,PITTSBURGH,420031702001.0,-79.9916743844978,40.4299757205122
536941,536942,80291C853DD4F2F6963D946CD4197B,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,PGH,PITTSBURGH,420032107002.0,-80.0264675111689,40.4578787012252
537016,537017,904433FFC7BCCF1EDE6DF999F2C2AB,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,MTO,MOUNT OLIVER,420034810003.0,-79.9884095973828,40.4100417640001
537026,537027,904BC2E0CAF4C7A0208DF9936DE922,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,PEN,PENN HILLS,420035234006.0,-79.8276551315689,40.4602026949907
537060,537061,905DB63EBB597252574F6517AA0A07,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420032715002.0,-80.0297365899697,40.4706306326004
537129,537130,41922DD2EA656C193065D5A84DC5EA,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420031803002.0,-79.9928136350109,40.4209011155065
537198,537199,908C51E20769E050CF022A9E9DD0D3,EMS,E2,EMS Standard Advanced Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420033001005.0,-79.9931776457397,40.4109436005304
537225,537226,951636A4C0E648411E5A7C4223DB42,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,PGH,PITTSBURGH,420031706001.0,-79.9876000142757,40.4249025431986
537273,537274,952D28321639B61072317EAC4D3D95,EMS,E2,EMS Standard Advanced Life Support response,Q4,2015.0,ASSAULT,SWS,SWISSVALE,420035152001.0,-79.8775225635616,40.4252054825938
537319,537320,954258206FCB54F396395C6EBEE099,EMS,E2,EMS Standard Advanced Life Support response,Q3,2018.0,ASSAULT,MCK,MCKEESPORT,420035509002.0,-79.8563327716155,40.3476788398104
537375,537376,9557B591F47CBCC45CE14FA85B6042,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,MTO,MOUNT OLIVER,420034810001.0,-79.9851573160228,40.4158929295786
537421,537422,8FE60EBBF2D1063E2A0840334D91C1,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q2,2016.0,ASSAULT,PGH,PITTSBURGH,420031304001.0,-79.8888803582365,40.4543436751335
537428,537429,8FE923D62A3DF863FFB1F46FB47695,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420030705003.0,-79.9293813350669,40.4574296231397
537465,537466,8FFA9947D026EF1D503C859832DDB5,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q4,2015.0,ASSAULT,MUN,MUNHALL,420034843003.0,-79.9024067995878,40.4064814112582
537624,537625,875F8A12114588BEA0B782461BA189,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,PGH,PITTSBURGH,420032902005.0,-79.9878823257091,40.4039428988648
537715,537716,8791030DBB04537FDE6E65099C678F,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,PGH,PITTSBURGH,420032904005.0,-79.9803215106737,40.3823981835111
537726,537727,8796FE3E0EF80E951A71420B9CAA92,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420035623001.0,-79.9398385830672,40.4022591542947
537798,537799,41D4E8D617227685DA47BB8A88DA93,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,PGH,PITTSBURGH,420032206002.0,-80.0051551585138,40.4572612305367
537822,537823,87B67E68CE0FC5E87DA3637C37BC3D,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,PGH,PITTSBURGH,420030305001.0,-79.9856274594971,40.4444413075378
537983,537984,41F28E08D3F054FF5E7CE96BA06FE3,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,NVT,NORTH VERSAILLES,420035644001.0,-79.7860254356935,40.3648609112453
537997,537998,87FC1AB7DDCB9C98CC1323930B55C2,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,HAM,HAMPTON,420034141021.0,-79.958374070197,40.6031446683876
538046,538047,8806173B988EE966D63B876DBE0617,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,PGH,PITTSBURGH,420032715003.0,-80.0340765124608,40.4716807111625
538110,538111,956061DE2D923F0AF34537F6416A70,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,SCT,SCOTT,420034706002.0,-80.0883830144782,40.3982950230706
538118,538119,9563254535ECDE4270A8A10BCDAE8A,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,AVA,AVALON,420034323002.0,-80.0646253991917,40.5013652594281
538608,538609,A01923C21257FAB4AC8816A5688537,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,WHM,WEST HOMESTEAD,420034825001.0,-79.918579731589,40.3977453874818
538791,538792,907BD52F9F7D5321AA80A47DC9591D,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,WES,WEST MIFFLIN,420034882001.0,-79.8712460886238,40.3933058627921
538896,538897,4214117A5E96A5BEDFE05899D94D95,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,BWT,BALDWIN TOWNSHIP,420034790002.0,-80.0176352903195,40.3780699989734
538950,538951,90C05465EB1CA24D552AC56D95C34F,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,PGH,PITTSBURGH,420030201003.0,-79.9991080518783,40.441376707381
539047,539048,4225F5E7C5BE1AFCBBCD6ED1F1FDFD,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,PGH,PITTSBURGH,420035626001.0,-80.032635267099,40.4369358550724
539160,539161,A0335AFAC769E67C0AFA38AD0746C5,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2015.0,ASSAULT,PGH,PITTSBURGH,420030103001.0,-79.9848165697814,40.4343741406204
539230,539231,A056FD1476A4BC14D6C482BC8DBFDF,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,PGH,PITTSBURGH,420039822001.0,-79.9547684986283,40.4444958457521
539248,539249,A063A9A6B248C6A5A2C7F9DB4F80E4,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,RKS,MCKEES ROCKS,420034644003.0,-80.0604463648564,40.4658455341601
539409,539410,911032CB147C5C9B343AB78F026031,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,STO,STOWE,420034621001.0,-80.0638931377468,40.4833864476306
539648,539649,888D35640E55B87D626824E6FDAFC4,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,PGH,PITTSBURGH,420032509002.0,-80.0039441708113,40.4641644597193
539657,539658,88906E04271197FD76AA4232BD55F8,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,PGH,PITTSBURGH,420031115003.0,-79.9256163701344,40.4617017281422
539721,539722,A08DC1F8BFB7E3D248B5F64B614948,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,MTO,MOUNT OLIVER,420031706003.0,-79.9840554446432,40.4197412552118
539769,539770,8893A3765E2A719D325380E623A94E,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,HOM,HOMESTEAD,420034838003.0,-79.9042634561171,40.4024746202616
539801,539802,90F3C2F347CDE5654E1649693EEC8A,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,WTK,WHITAKER,420034850001.0,-79.886357269489,40.4007062673694
539938,539939,8875A42D4749541E292F564DD88CBE,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,PGH,PITTSBURGH,420035624002.0,-80.0039680447416,40.4142643857439
540162,540163,91275D02DC8D68BFC81A57F1AC0F8B,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,PGH,PITTSBURGH,420035626002.0,-80.0409732330985,40.440027997523
540177,540178,808B55E5B5A4058FD51BEA7F28AE12,EMS,E2,EMS Standard Advanced Life Support response,Q2,2016.0,ASSAULT,GLA,GLASSPORT,420034993002.0,-79.8830436716617,40.3311180089649
540240,540241,88D7EA7503A9129993C4E34D0DA8DD,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420031306001.0,-79.8817258224521,40.4522004537342
540431,540432,A0A7379BE52B8D84AAF8D980D320D8,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,HAR,HARMAR,420034190002.0,-79.8127268398948,40.5474351814567
540440,540441,A0AD489EE53DF6C8E123D6EC65D622,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,PIN,PINE,420034090003.0,-80.0448226104944,40.6334843370091
540506,540507,887F44F586145AECEAE624F85D4DC2,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,CRA,CRAFTON,420034656002.0,-80.0635374585648,40.4378865870987
540510,540511,88834CAC19FFC0D2C4D1C4BDE91436,EMS,E2,EMS Standard Advanced Life Support response,Q3,2019.0,ASSAULT,SHP,SHARPSBURG,420034240001.0,-79.9167275363512,40.4951875138119
540666,540667,91AC66A9CFE913E59E0C81DF343ED5,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,PGH,PITTSBURGH,420035624005.0,-79.9991650591415,40.4197439998351
540731,540732,80A586EB91FA751AE1EB6311E662E3,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,WDR,WEST DEER,420034070023.0,-79.8838013597184,40.6167392758946
540775,540776,80AA1A7A476DFC2DAD0505BC1E9C82,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,TAR,TARENTUM,420034035002.0,-79.7548188241892,40.6071790663585
540800,540801,9144598F6AB8E57CC22A2A74ED5748,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,WBG,WILKINSBURG,420035611001.0,-79.8758485149887,40.4466445646738
540860,540861,89175B399916F8DC974F6EE126ED89,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420032904002.0,-79.9814742055697,40.3877483111003
540901,540902,892429F29046007BACBFE129281BEC,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2016.0,ASSAULT,BRD,BRADDOCK,420035138001.0,-79.8692230872839,40.408127023203
541028,541029,889582F4BEE3DCB99BF969A69AD876,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,GTR,GREEN TREE,420034690002.0,-80.0553055285413,40.4124644252035
541144,541145,91D7E7C159F730A044CACF2D29B926,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,MCK,MCKEESPORT,420035512003.0,-79.8380406090549,40.3474883391411
541182,541183,91DF9DBA10A79A6B478A11DD365D2A,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,MCC,MCCANDLESS,420034135001.0,-80.0031217009043,40.588536864676
541196,541197,8933E02017DE37B52215AC3734F699,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,PGH,PITTSBURGH,420035632003.0,-79.9976587242799,40.4572650013126
541259,541260,95CA7250ACA24883EF3E62F93A69E0,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q2,2019.0,ASSAULT,ELT,ELIZABETH TOWNSHIP,420034962001.0,-79.8230495051151,40.3005064858478
541296,541297,A100773D40FFF6D09EE40173B9DF9C,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,CLA,CLAIRTON,420034928002.0,-79.8803672974868,40.2897072523836
541309,541310,95D733A41F8C7255BDAFB53DC55E49,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,MTO,MOUNT OLIVER,420034810001.0,-79.9851573160228,40.4158929295786
541373,541374,A1142757F26671CDF0D8CB01FD6E02,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,WOA,WHITE OAK,420035642003.0,-79.7906695270145,40.3444430634192
541407,541408,80E374BE3BF7FDF37D37ABD6B5A832,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,PGH,PITTSBURGH,420031702003.0,-79.9852109036637,40.4272794519788
541413,541414,80E576E45901322E694415653BF592,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,ROS,ROSS,420034293001.0,-80.0466622751312,40.5477595382913
541512,541513,95E3936E58BF15F84A5DB8D3E8DD69,EMS,E1,EMS Advanced Life Support life threatening response,Q3,2016.0,ASSAULT,WES,WEST MIFFLIN,420034885002.0,-79.9334031284299,40.3593150085174
541587,541588,9156979B4C1476AF1A9D721EC35671,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,EMC,EAST MCKEESPORT,420035070002.0,-79.8110622418128,40.3818835588159
541633,541634,916075AC5269E4D17B6B501B7EA12B,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420031914002.0,-80.0142086806421,40.4260341044075
541692,541693,95F82071F5B3939EC9588344EC7050,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,TAR,TARENTUM,420034035003.0,-79.7532888164663,40.6040761100135
541714,541715,88AF00D77B0E8DF758DFACB5C8EDED,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,PGH,PITTSBURGH,420032023003.0,-80.0411171023405,40.4076137169466
541986,541987,9184DE60324056BBAFB552087039E6,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,PGH,PITTSBURGH,420031301002.0,-79.8921526024379,40.4610894852872
542022,542023,9622649C9D14D1B0590136DF994A05,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,WBG,WILKINSBURG,420035606002.0,-79.8841206769631,40.4388944435892
542112,542113,91891BAE1CD1773661FBB560F03600,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,PGH,PITTSBURGH,420032609001.0,-80.0025995579402,40.4776416082678
542168,542169,9192A45BD2A280DC534EE3A499A076,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,HOM,HOMESTEAD,420034838002.0,-79.9106568532789,40.4095567426057
542459,542460,968BAEB7927D80E870E3D63AFCC112,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420033001004.0,-79.9929440504832,40.4128653477281
542704,542705,88C1D64BAAFC18B3AA044CFF10C44C,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,STO,STOWE,420034626003.0,-80.0792769772538,40.4741592880948
542735,542736,88D17FEE461690D9D85E7C123B221C,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,RCH,RICHLAND,420034080021.0,-79.931815000753,40.6249161801247
542830,542831,88FE7DE223D8C4364E3D9B39300391,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,PGH,PITTSBURGH,420031803002.0,-79.9928136350109,40.4209011155065
542869,542870,89070E037004F4FC5356D6D801CD7D,EMS,E2,EMS Standard Advanced Life Support response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420030405002.0,-79.9582188404362,40.4382333995906
542898,542899,890CCE00A704BA969C1A2777DFD03F,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,SFT,SOUTH FAYETTE,420034560042.0,-80.1309972208481,40.323534083883
542915,542916,891397298358722A2B756769E7C884,EMS,E2,EMS Standard Advanced Life Support response,Q2,2015.0,ASSAULT,PGH,PITTSBURGH,420031517001.0,-79.9277799224521,40.4228511391069
542925,542926,891852663CEF945CC15C020920247D,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,MCK,MCKEESPORT,420035509001.0,-79.8482241223131,40.3490656974654
542995,542996,893AE3AFA6C017627EA8CEC043FB63,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,NBR,NORTH BRADDOCK,420035120001.0,-79.8442032719987,40.4009205488119
543032,543033,8166A6EE6C3935F25B0DF8DCDC808A,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,STO,STOWE,420034626004.0,-80.0747528233027,40.4712840861788
543286,543287,96DD6E4DBA82260DCA50D351CA8064,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,BEL,BELLEVUE,420034315004.0,-80.059240857482,40.4895881392563
543314,543315,81C8A75CA566756AC6B5C8AED38DC2,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,PGH,PITTSBURGH,420031011001.0,-79.9516935665256,40.4796465251661
543355,543356,96EF40F2A894342E755144DDB8B26A,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,NBR,NORTH BRADDOCK,420035129001.0,-79.8621685276785,40.409091271451
543373,543374,81D2086C6F21B9B2C75A49E5A28F05,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,PGH,PITTSBURGH,420031303001.0,-79.89430995367,40.4552959376802
543440,543441,81F653C23E16E2F20373FDD7ADE503,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,PGH,PITTSBURGH,420035626003.0,-80.0367970017588,40.4482600034383
543495,543496,820CC770AB2DA41E4E4128ACC19FA2,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,PGH,PITTSBURGH,420035624001.0,-80.0012011676868,40.4077170546008
543504,543505,96FEA58894E98704C41B9A9B3BE6CB,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,HOM,HOMESTEAD,420034838002.0,-79.9106568532789,40.4095567426057
543508,543509,96FFFD9CA8B0D2C15B672A3E08732D,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,MTL,MOUNT LEBANON,420034734014.0,-80.0459335011396,40.3689522476741
543526,543527,9708624005B8097BF9023E357BA303,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,DUQ,DUQUESNE,420034867001.0,-79.8540572912423,40.3807462121288
543675,543676,89F211DDC1C7FBD563E3190F660E6D,EMS,E2,EMS Standard Advanced Life Support response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420039806001.0,-80.0280138804104,40.4519930959565
543761,543762,8A09CC8D125443C568670065818843,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,MCK,MCKEESPORT,420035519002.0,-79.8582143722509,40.3536263826352
543863,543864,8A3788A862C56B91536CE1657638ED,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,PGH,PITTSBURGH,420032902002.0,-79.98265123554,40.3927884175887
543951,543952,8A5F712ABAFED9A09AD38DC5B1F626,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,STO,STOWE,420034626004.0,-80.0747528233027,40.4712840861788
543980,543981,8A6EAB68B386D0CEDA21151E8FAD97,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,PGH,PITTSBURGH,420030510001.0,-79.9712180824787,40.4419441612595
544022,544023,8A82B2BEE2FE6CCAAFA65BB7FE0A6E,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,PGH,PITTSBURGH,420030509001.0,-79.9743642858791,40.4510371227739
544180,544181,8AD2C49FDF930C5D9C4B176230B56C,EMS,E2,EMS Standard Advanced Life Support response,Q3,2015.0,ASSAULT,PGH,PITTSBURGH,420031914001.0,-80.0064839921762,40.429208568485
544244,544245,8AF98B1DFC0854D8E2762DF24352DC,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q2,2015.0,ASSAULT,PLU,PLUM,420035262012.0,-79.7537071650573,40.4861093431728
544258,544259,8AFFC70FA01AFF1CF6A105626C1400,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420031702001.0,-79.9916743844978,40.4299757205122
544342,544343,8B32FDA1364D28CFE67F0D4D5CE90B,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420031301003.0,-79.898793729132,40.4613224593048
544400,544401,8B50D7B7DF0002F7B529738F89EC01,EMS,E2,EMS Standard Advanced Life Support response,Q1,2020.0,ASSAULT,BRD,BRADDOCK,420035138002.0,-79.8670465347229,40.4026364869866
544446,544447,8B65CE489193FF8384C2F9737EBC27,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,PGH,PITTSBURGH,420039807001.0,-80.0117732047697,40.4376431614479
544477,544478,8B73D0BDBB82AA318AD2CEE4B06BFE,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,BWB,BALDWIN BORO,420034803001.0,-79.9613602863829,40.4010195170802
544554,544555,8B9C6A3319560863FF931EF27C895D,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,MUN,MUNHALL,420034843001.0,-79.8968108056924,40.406531933869
544565,544566,8B9FF07BA0ECA33E828820F27EF863,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2016.0,ASSAULT,MCK,MCKEESPORT,420035524003.0,-79.8473961555004,40.3326321913428
544570,544571,8BA1AD05CC0D63E0BCBD2326BCC3B0,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,STO,STOWE,420034626004.0,-80.0747528233027,40.4712840861788
544703,544704,8BDDAF515C1AC4FC60AADC94D11634,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,ING,INGRAM,420034643002.0,-80.0712571749565,40.4462750842632
544747,544748,8BF52985FD264A76B8C2EDC3AFCCBF,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,ELB,ELIZABETH BORO,420034940001.0,-79.8873759218418,40.2713962754733
544783,544784,8C08A881A79B3DBB189C27D5EB7B2A,EMS,E2,EMS Standard Advanced Life Support response,Q1,2019.0,ASSAULT,CSH,CASTLE SHANNON,420034761004.0,-80.030930745765,40.366089439633
544862,544863,8C30B5DCF4B0B36912C43C4E205414,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,PGH,PITTSBURGH,420031301001.0,-79.8838429825241,40.4578426089047
544871,544872,8C342BC0979C733A9B405F92C342E5,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,SWS,SWISSVALE,420035151002.0,-79.8816961394882,40.4174825516544
544910,544911,8C49E7B53FB4CA282346BEF2218A6A,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PEN,PENN HILLS,420035237011.0,-79.8112712094105,40.5107078481688
544921,544922,8C4E5B1DB6A7CAD7104E5C90F8A7D4,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,PGH,PITTSBURGH,420032023001.0,-80.0358270642303,40.418478060428
545149,545150,8C883625E531603392589363BC5FE3,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,CRA,CRAFTON,420034656002.0,-80.0635374585648,40.4378865870987
